rounding,case_id,baseline,candidate,change_s,change_pct,baseline_success,candidate_success,movement_s_difference,switch_s_difference,detection_s_difference,optical_s_difference,laser_s_difference
bounded,final_uniform_910090_spatial_hash,4637.083765,3662.25058,-974.8331850000004,-21.0225485327199,True,True,-1043.8331841344207,9.0,90.0,-30.0,0.0
bounded,final_uniform_910090_smooth,4577.648855,3631.027263,-946.6215920000004,-20.679209392962505,True,True,-992.6215896856024,9.0,85.0,-48.0,0.0
bounded,final_uniform_910090_positive,4492.366205,3861.942343,-630.4238620000001,-14.033225103027858,True,True,-777.4238618589079,19.0,140.0,-12.0,0.0
bounded,final_uniform_910090_negative,4685.294797,3699.583783,-985.7110139999995,-21.038399005995345,True,True,-1006.7110205357931,7.0,95.0,-81.0,0.0
bounded,final_outer_910091_spatial_hash,3847.515719,3335.135615,-512.3801039999998,-13.317167268992247,True,True,-582.3801084248244,6.0,70.0,-6.0,0.0
bounded,final_outer_910091_smooth,3505.03854,3325.348838,-179.68970200000012,-5.126611303965866,True,True,-233.6897015726977,6.0,75.0,-27.0,0.0
bounded,final_outer_910091_positive,3589.60049,3309.091121,-280.5093689999999,-7.814501078363733,True,True,-340.5093675120738,6.0,60.0,-6.0,0.0
bounded,final_outer_910091_negative,3955.45162,3282.259213,-673.192407,-17.019356363660943,True,True,-713.1924037657354,5.0,65.0,-30.0,0.0
bounded,final_cluster_910092_spatial_hash,2135.014087,2048.887055,-86.12703199999987,-4.034026404060908,True,True,-137.12703337281027,9.0,45.0,-3.0,0.0
bounded,final_cluster_910092_smooth,2141.945581,2052.450005,-89.4955759999998,-4.178237616952785,True,True,-125.49557452490058,9.0,45.0,-18.0,0.0
bounded,final_cluster_910092_positive,2111.556803,2042.981253,-68.57555000000002,-3.2476298957513805,True,True,-122.57555062285883,9.0,45.0,0.0,0.0
bounded,final_cluster_910092_negative,2240.750789,2036.537323,-204.21346600000015,-9.113617944596875,True,True,-207.21346348769384,9.0,45.0,-51.0,0.0
bounded,final_min_radius_910093_spatial_hash,4351.400756,3735.610495,-615.7902610000001,-14.15154097564807,True,True,-638.7902633455301,-6.0,35.0,-6.0,0.0
bounded,final_min_radius_910093_smooth,4374.491797,3718.654866,-655.8369309999998,-14.99229993869845,True,True,-662.8369275575369,-6.0,25.0,-12.0,0.0
bounded,final_min_radius_910093_positive,4355.193342,3787.500613,-567.6927289999994,-13.034845629592706,True,True,-572.6927293338235,-6.0,20.0,-9.0,0.0
bounded,final_min_radius_910093_negative,4406.759257,3708.169146,-698.5901109999995,-15.852695149849882,True,True,-687.5901083692611,-6.0,25.0,-30.0,0.0
bounded,final_radial_910094_spatial_hash,2909.457817,3115.528486,206.07066900000018,7.082785933376545,True,True,167.0706734061173,10.0,65.0,-36.0,0.0
bounded,final_radial_910094_smooth,2857.532939,2911.204514,53.67157499999985,1.878248690241957,True,True,-64.32842660521328,23.0,125.0,-30.0,0.0
bounded,final_radial_910094_positive,2793.145309,3019.3714,226.226091,8.099331254663333,True,True,181.22608855607177,9.0,60.0,-24.0,0.0
bounded,final_radial_910094_negative,2920.073824,3123.137104,203.06327999999985,6.954046104280942,True,True,100.06328016300859,24.0,130.0,-51.0,0.0
bounded,final_reception_edge_910095_spatial_hash,4544.527622,3469.80411,-1074.7235119999996,-23.648739789747943,True,True,-1169.7235129710884,10.0,115.0,-30.0,0.0
bounded,final_reception_edge_910095_smooth,3923.950623,3424.375684,-499.5749390000001,-12.731427762413006,True,True,-569.5749400499835,7.0,90.0,-27.0,0.0
bounded,final_reception_edge_910095_positive,4547.904863,3411.315245,-1136.589618,-24.991499431900056,True,True,-1245.5896183640743,10.0,120.0,-21.0,0.0
bounded,final_reception_edge_910095_negative,3939.126487,3456.869022,-482.25746500000014,-12.242751447346457,True,True,-524.2574639431255,7.0,95.0,-60.0,0.0
bounded,final_uniform_910096_spatial_hash,4056.374748,3508.138405,-548.236343,-13.515426385846341,True,True,-616.2363449418208,11.0,90.0,-33.0,0.0
bounded,final_uniform_910096_smooth,4101.283011,3504.69912,-596.5838910000002,-14.546274651125268,True,True,-642.5838912814115,9.0,85.0,-48.0,0.0
bounded,final_uniform_910096_positive,4167.648526,3489.00141,-678.6471160000001,-16.28369359283154,True,True,-673.64711734101,-4.0,20.0,-21.0,0.0
bounded,final_uniform_910096_negative,4365.361305,3487.530572,-877.8307330000002,-20.10900522700263,True,True,-845.830728051068,6.0,70.0,-108.0,0.0
bounded,final_outer_910097_spatial_hash,2510.677764,2283.614077,-227.06368699999985,-9.043919942885982,True,True,-284.0636869640912,13.0,65.0,-21.0,0.0
bounded,final_outer_910097_smooth,2319.53281,2302.268742,-17.264067999999952,-0.7442907436174595,True,True,-92.26406681549474,14.0,70.0,-9.0,0.0
bounded,final_outer_910097_positive,2402.186035,2274.168341,-128.01769400000012,-5.329216477607246,True,True,-197.01769458801186,13.0,65.0,-9.0,0.0
bounded,final_outer_910097_negative,2314.652988,2294.069784,-20.583204000000023,-0.8892565800018737,True,True,-83.58320636694816,13.0,65.0,-15.0,0.0
bounded,final_cluster_910098_spatial_hash,2478.035894,2154.493835,-323.5420589999999,-13.056391143622392,True,True,-425.5420613468225,27.0,135.0,-60.0,0.0
bounded,final_cluster_910098_smooth,2486.13349,2205.417919,-280.7155710000002,-11.291250937615594,True,True,-370.715568109546,24.0,120.0,-54.0,0.0
bounded,final_cluster_910098_positive,2394.286711,2174.216337,-220.07037400000036,-9.191479574644823,True,True,-325.07037548101493,23.0,115.0,-33.0,0.0
bounded,final_cluster_910098_negative,2648.378563,2164.231584,-484.1469790000001,-18.28088271684142,True,True,-508.14697877120716,25.0,125.0,-126.0,0.0
bounded,final_min_radius_910099_spatial_hash,4206.606942,3279.957592,-926.6493500000001,-22.028427252093863,True,True,-939.649349579975,-2.0,15.0,0.0,0.0
bounded,final_min_radius_910099_smooth,4243.188657,3312.682831,-930.5058259999996,-21.929400298168254,True,True,-931.5058260900441,-2.0,15.0,-12.0,0.0
bounded,final_min_radius_910099_positive,4419.21853,3259.384038,-1159.834492,-26.24523960800825,True,True,-1156.8344917967388,-5.0,5.0,-3.0,0.0
bounded,final_min_radius_910099_negative,4143.195243,3352.010138,-791.185105,-19.09601306713028,True,True,-796.1851083869378,-2.0,25.0,-18.0,0.0
bounded,final_radial_910100_spatial_hash,2883.836749,2773.13729,-110.69945899999993,-3.838617391861243,True,True,-172.69945680149158,14.0,75.0,-27.0,0.0
bounded,final_radial_910100_smooth,2702.211364,2755.284684,53.07332000000042,1.964069898715759,True,True,-7.926682825695025,12.0,70.0,-21.0,0.0
bounded,final_radial_910100_positive,2678.006102,2783.139714,105.13361200000008,3.9258167455811233,True,True,47.1336105602054,10.0,60.0,-12.0,0.0
bounded,final_radial_910100_negative,2858.313858,2751.538273,-106.77558499999986,-3.735614432304235,True,True,-92.77558976884848,8.0,50.0,-72.0,0.0
bounded,final_reception_edge_910101_spatial_hash,4006.955528,3480.686622,-526.2689059999998,-13.133884374870453,True,True,-527.2689052712881,-3.0,40.0,-36.0,0.0
bounded,final_reception_edge_910101_smooth,4037.924566,3508.182344,-529.7422220000003,-13.119170834951166,True,True,-566.7422253154664,7.0,75.0,-45.0,0.0
bounded,final_reception_edge_910101_positive,3972.296187,3473.70326,-498.59292700000015,-12.551756050611951,True,True,-556.5929270024903,7.0,75.0,-24.0,0.0
bounded,final_reception_edge_910101_negative,4149.112211,3760.786518,-388.3256929999998,-9.359247792105563,True,True,-379.325692077095,-1.0,70.0,-78.0,0.0
bounded,final_uniform_910102_spatial_hash,3575.465937,3486.60985,-88.85608700000012,-2.485161054968821,True,True,-167.8560907000524,10.0,105.0,-36.0,0.0
bounded,final_uniform_910102_smooth,3550.95669,3349.008782,-201.9479080000001,-5.687140836403726,True,True,-256.9479065893606,5.0,80.0,-30.0,0.0
bounded,final_uniform_910102_positive,3630.238089,3497.32287,-132.91521899999998,-3.6613361366778396,True,True,-267.91521984467954,18.0,135.0,-18.0,0.0
bounded,final_uniform_910102_negative,3676.931306,3446.556514,-230.37479200000007,-6.265409191193627,True,True,-319.3747930676118,19.0,145.0,-75.0,0.0
bounded,final_outer_910103_spatial_hash,3971.306187,3730.931002,-240.37518500000033,-6.052799096349315,True,True,-306.3751855163696,5.0,70.0,-9.0,0.0
bounded,final_outer_910103_smooth,4000.454991,3689.598988,-310.8560029999999,-7.77051619626633,True,True,-360.85600467364384,6.0,65.0,-21.0,0.0
bounded,final_outer_910103_positive,4119.284943,3682.934241,-436.3507019999997,-10.59287492945835,True,True,-480.3507006666141,6.0,50.0,-12.0,0.0
bounded,final_outer_910103_negative,4212.200351,3644.476452,-567.7238990000005,-13.478083939317365,True,True,-594.723900716257,8.0,70.0,-51.0,0.0
bounded,final_cluster_910104_spatial_hash,2133.056624,2036.457093,-96.59953099999984,-4.528690420737735,True,True,-96.59953154023515,0.0,0.0,0.0,0.0
bounded,final_cluster_910104_smooth,2144.908445,2046.560331,-98.34811400000012,-4.585189369236698,True,True,-98.34811141541945,0.0,0.0,0.0,0.0
bounded,final_cluster_910104_positive,2120.197978,2037.566352,-82.6316260000001,-3.89735424981148,True,True,-82.63162608093603,0.0,0.0,0.0,0.0
bounded,final_cluster_910104_negative,2116.881795,2043.629699,-73.25209599999971,-3.4603772479416928,True,True,-73.25209431386952,0.0,0.0,0.0,0.0
bounded,final_min_radius_910105_spatial_hash,4747.996708,3803.748701,-944.2480069999997,-19.88729279043131,True,True,-947.248005604948,-6.0,15.0,-6.0,0.0
bounded,final_min_radius_910105_smooth,4546.403071,3813.21288,-733.1901909999997,-16.12681892806155,True,True,-715.1901909017406,-8.0,5.0,-15.0,0.0
bounded,final_min_radius_910105_positive,4470.061815,3845.08858,-624.9732349999999,-13.981310793126022,True,True,-634.9732368065443,-4.0,20.0,-6.0,0.0
bounded,final_min_radius_910105_negative,4274.093731,3791.510759,-482.58297200000015,-11.290884158665637,True,True,-485.58297191534075,-3.0,30.0,-24.0,0.0
bounded,final_radial_910106_spatial_hash,2503.331548,2336.076144,-167.255404,-6.681312514661764,True,True,-209.2554023506491,9.0,45.0,-12.0,0.0
bounded,final_radial_910106_smooth,2363.298322,2426.614387,63.31606499999998,2.6791397603336486,True,True,28.316065201913943,8.0,45.0,-18.0,0.0
bounded,final_radial_910106_positive,2513.693676,2418.034393,-95.65928299999996,-3.805526660361458,True,True,-134.65928229854808,9.0,45.0,-15.0,0.0
bounded,final_radial_910106_negative,2521.790812,2366.393017,-155.39779500000031,-6.162200062770329,True,True,-179.39779448204695,8.0,40.0,-24.0,0.0
bounded,final_reception_edge_910107_spatial_hash,4196.284329,3611.054428,-585.2299010000002,-13.946383398177975,True,True,-668.2298981601239,12.0,110.0,-39.0,0.0
bounded,final_reception_edge_910107_smooth,4173.243094,3677.269996,-495.9730980000004,-11.884596387712854,True,True,-567.9730970679698,11.0,100.0,-39.0,0.0
bounded,final_reception_edge_910107_positive,4203.98322,3732.236461,-471.7467590000001,-11.221423452779621,True,True,-562.7467592708836,11.0,110.0,-30.0,0.0
bounded,final_reception_edge_910107_negative,4360.830393,3594.986874,-765.843519,-17.56187354200547,True,True,-782.8435127858866,9.0,80.0,-72.0,0.0
bounded,final_uniform_910108_spatial_hash,3830.317118,3610.353747,-219.96337099999982,-5.742693469590677,True,True,-271.9633773003675,6.0,55.0,-9.0,0.0
bounded,final_uniform_910108_smooth,3852.345327,3629.826172,-222.51915499999996,-5.776199590426801,True,True,-278.51915828539995,5.0,60.0,-9.0,0.0
bounded,final_uniform_910108_positive,3931.030086,3568.976533,-362.0535530000002,-9.210144544286758,True,True,-352.05355862271244,-3.0,5.0,-12.0,0.0
bounded,final_uniform_910108_negative,4042.918551,3641.813426,-401.10512500000004,-9.921177484537457,True,True,-377.1051232164068,-1.0,25.0,-48.0,0.0
bounded,final_outer_910109_spatial_hash,2887.476271,2687.455619,-200.02065200000015,-6.92717907360424,True,True,-239.02065162188705,10.0,50.0,-21.0,0.0
bounded,final_outer_910109_smooth,2915.308324,2705.184823,-210.12350100000003,-7.207591021168436,True,True,-255.1235003220986,12.0,60.0,-27.0,0.0
bounded,final_outer_910109_positive,2880.474603,2692.936691,-187.53791200000023,-6.510660146237024,True,True,-223.5379154582356,10.0,50.0,-24.0,0.0
bounded,final_outer_910109_negative,3075.244911,2706.329688,-368.91522299999997,-11.996287569826015,True,True,-353.9152229580277,12.0,60.0,-87.0,0.0
bounded,final_cluster_910110_spatial_hash,2068.26878,2012.165413,-56.103366999999935,-2.7125762155535638,True,True,-104.1033698549104,9.0,45.0,-6.0,0.0
bounded,final_cluster_910110_smooth,2102.242395,2027.189348,-75.0530470000001,-3.5701423954967004,True,True,-114.05304514858562,10.0,50.0,-21.0,0.0
bounded,final_cluster_910110_positive,2050.524499,2025.679833,-24.84466600000019,-1.2116249287495218,True,True,-96.84466709195635,12.0,60.0,0.0,0.0
bounded,final_cluster_910110_negative,2200.068044,2008.660517,-191.40752700000007,-8.700073051013323,True,True,-188.40752908152695,9.0,45.0,-57.0,0.0
bounded,final_min_radius_910111_spatial_hash,4068.184294,3583.266945,-484.9173490000003,-11.91974881067176,True,True,-536.9173499253657,7.0,60.0,-15.0,0.0
bounded,final_min_radius_910111_smooth,4092.344767,3600.029672,-492.3150949999999,-12.030147092443155,True,True,-535.3150919829,7.0,60.0,-24.0,0.0
bounded,final_min_radius_910111_positive,3715.62495,3539.641427,-175.98352299999988,-4.736310186527303,True,True,-231.98352356957867,7.0,55.0,-6.0,0.0
bounded,final_min_radius_910111_negative,4136.675479,3605.51815,-531.1573290000006,-12.840198166291794,True,True,-564.1573313847184,7.0,65.0,-39.0,0.0
bounded,final_radial_910112_spatial_hash,2656.533543,2660.032127,3.498583999999937,0.1316973395355303,True,True,-39.50141618503244,6.0,40.0,-3.0,0.0
bounded,final_radial_910112_smooth,2710.52589,2771.770567,61.24467700000014,2.259512710280731,True,True,37.244673301453076,6.0,45.0,-27.0,0.0
bounded,final_radial_910112_positive,2592.309456,2808.126038,215.81658199999993,8.325263077696388,True,True,177.81657992712917,7.0,40.0,-9.0,0.0
bounded,final_radial_910112_negative,2780.467262,2772.300827,-8.166435000000092,-0.2937072883974934,True,True,-30.166433344696543,6.0,40.0,-24.0,0.0
bounded,final_reception_edge_910113_spatial_hash,3473.729892,3328.07879,-145.6511019999998,-4.192931129603206,True,True,-188.65110334969404,4.0,75.0,-36.0,0.0
bounded,final_reception_edge_910113_smooth,3572.561363,3341.586559,-230.97480399999995,-6.4652438553509555,True,True,-254.97480245007955,5.0,70.0,-51.0,0.0
bounded,final_reception_edge_910113_positive,3742.395099,3350.030663,-392.36443599999984,-10.484313537735312,True,True,-474.3644330326383,7.0,90.0,-15.0,0.0
bounded,final_reception_edge_910113_negative,3853.634952,3316.169051,-537.465901,-13.946985318914562,True,True,-523.4658967726741,4.0,60.0,-78.0,0.0
bounded,final_uniform_910114_spatial_hash,3864.820469,3082.857283,-781.963186,-20.232846319051102,True,True,-787.9631820571776,3.0,45.0,-42.0,0.0
bounded,final_uniform_910114_smooth,3754.078345,3008.093373,-745.9849719999997,-19.87132135890467,True,True,-742.9849737976674,9.0,60.0,-72.0,0.0
bounded,final_uniform_910114_positive,3674.802738,3037.939768,-636.8629699999997,-17.330534872372784,True,True,-714.8629712938018,12.0,75.0,-9.0,0.0
bounded,final_uniform_910114_negative,3941.077307,3132.221162,-808.8561450000002,-20.52373201518628,True,True,-767.8561416854559,4.0,45.0,-90.0,0.0
bounded,final_outer_910115_spatial_hash,3530.811671,3578.349665,47.53799400000025,1.3463758033442907,True,True,-9.461999623430984,6.0,75.0,-24.0,0.0
bounded,final_outer_910115_smooth,4145.529187,3557.837919,-587.691268,-14.17650778682119,True,True,-517.6912665453583,-9.0,5.0,-66.0,0.0
bounded,final_outer_910115_positive,4326.085941,3570.770955,-755.3149860000003,-17.459546488468625,True,True,-822.3149856885325,6.0,70.0,-9.0,0.0
bounded,final_outer_910115_negative,4518.860104,3533.222756,-985.6373480000002,-21.811636680842028,True,True,-1004.6373456797014,6.0,70.0,-57.0,0.0
bounded,final_cluster_910116_spatial_hash,2139.58666,2146.749677,7.163016999999854,0.33478508414330754,True,True,-34.83698192892075,7.0,35.0,0.0,0.0
bounded,final_cluster_910116_smooth,2143.864155,2138.637301,-5.226854000000003,-0.24380527972398536,True,True,-47.226851525008215,7.0,35.0,0.0,0.0
bounded,final_cluster_910116_positive,2149.324483,2134.782148,-14.542335000000094,-0.6766002581286457,True,True,-74.54233503901787,10.0,50.0,0.0,0.0
bounded,final_cluster_910116_negative,2182.919289,2152.591448,-30.327840999999808,-1.3893248895103683,True,True,-57.32783998222703,7.0,35.0,-15.0,0.0
bounded,final_min_radius_910117_spatial_hash,4021.636125,3565.045302,-456.590823,-11.353359896527193,True,True,-498.59082116952186,1.0,50.0,-9.0,0.0
bounded,final_min_radius_910117_smooth,4070.597523,3569.98584,-500.6116830000001,-12.29823582831282,True,True,-529.6116847273429,-1.0,45.0,-15.0,0.0
bounded,final_min_radius_910117_positive,4028.581705,3468.346884,-560.234821,-13.906502636018892,True,True,-616.2348214357462,2.0,60.0,-6.0,0.0
bounded,final_min_radius_910117_negative,4231.570029,3362.359947,-869.2100820000005,-20.541077567973296,True,True,-896.2100826989044,2.0,55.0,-30.0,0.0
bounded,final_radial_910118_spatial_hash,2924.328945,2514.468937,-409.8600080000001,-14.015523414381148,True,True,-502.8600042280266,22.0,110.0,-39.0,0.0
bounded,final_radial_910118_smooth,2652.730019,2462.334954,-190.39506500000016,-7.177325383145227,True,True,-286.39506578300234,20.0,100.0,-24.0,0.0
bounded,final_radial_910118_positive,2856.786825,2393.991392,-462.79543300000023,-16.199858839659843,True,True,-506.79543422085817,10.0,55.0,-21.0,0.0
bounded,final_radial_910118_negative,2695.782226,2507.790258,-187.99196799999982,-6.9735591468359175,True,True,-259.9919667718332,21.0,105.0,-54.0,0.0
bounded,final_reception_edge_910119_spatial_hash,4081.096863,3613.502912,-467.5939510000003,-11.457555816410437,True,True,-543.5939505496576,11.0,110.0,-45.0,0.0
bounded,final_reception_edge_910119_smooth,4320.486965,3428.098421,-892.3885439999999,-20.654813941789087,True,True,-960.3885442937617,9.0,95.0,-36.0,0.0
bounded,final_reception_edge_910119_positive,4028.73862,3622.266025,-406.4725950000002,-10.089326544594746,True,True,-489.4725983419339,12.0,95.0,-24.0,0.0
bounded,final_reception_edge_910119_negative,4651.043089,3632.820843,-1018.2222459999998,-21.892341707350717,True,True,-1052.2222481788517,10.0,105.0,-81.0,0.0
pre_round_stress,final_uniform_910000_spatial_hash,3426.434355,3307.069673,-119.3646819999999,-3.4836412910061454,True,True,-150.3646829553295,3.0,55.0,-27.0,0.0
pre_round_stress,final_uniform_910000_smooth,3450.895631,3145.408852,-305.48677899999984,-8.852391137412518,True,True,-310.48677732376973,4.0,40.0,-39.0,0.0
pre_round_stress,final_uniform_910000_positive,3513.03055,3293.935926,-219.09462399999984,-6.236627347291357,True,True,-276.0946271154253,6.0,60.0,-9.0,0.0
pre_round_stress,final_uniform_910000_negative,3505.872911,3345.268366,-160.60454500000014,-4.58101445993917,True,True,-154.60454216319386,4.0,50.0,-60.0,0.0
pre_round_stress,final_outer_910001_spatial_hash,2801.233452,2692.520286,-108.713166,-3.8809034613799143,True,True,-163.71316543797684,9.0,55.0,-9.0,0.0
pre_round_stress,final_outer_910001_smooth,2806.640831,2696.372243,-110.26858800000036,-3.9288457141383515,True,True,-169.26858827658543,10.0,55.0,-6.0,0.0
pre_round_stress,final_outer_910001_positive,2793.65369,2690.567508,-103.08618200000001,-3.6900129163826345,True,True,-161.08618154047485,9.0,55.0,-6.0,0.0
pre_round_stress,final_outer_910001_negative,2888.761154,2682.762864,-205.99829,-7.131025343329577,True,True,-236.99828892498203,9.0,55.0,-33.0,0.0
pre_round_stress,final_cluster_910002_spatial_hash,2137.923221,1976.429583,-161.49363799999992,-7.553762287331455,True,True,-161.49363818059646,0.0,0.0,0.0,0.0
pre_round_stress,final_cluster_910002_smooth,2123.094271,1982.014041,-141.08023000000003,-6.6450289997509016,True,True,-141.08022909028318,0.0,0.0,0.0,0.0
pre_round_stress,final_cluster_910002_positive,2123.889448,1976.883292,-147.00615599999992,-6.921554045029554,True,True,-147.00615578086035,0.0,0.0,0.0,0.0
pre_round_stress,final_cluster_910002_negative,2112.270957,2007.88393,-104.38702700000022,-4.941933545697097,True,True,-122.3870270353716,3.0,15.0,0.0,0.0
pre_round_stress,final_min_radius_910003_spatial_hash,3785.065564,3622.11273,-162.95283400000017,-4.305152215852082,True,True,-190.95283070468167,0.0,40.0,-12.0,0.0
pre_round_stress,final_min_radius_910003_smooth,3993.235203,3629.145932,-364.0892710000003,-9.11765154044697,True,True,-379.08927167650245,-2.0,35.0,-18.0,0.0
pre_round_stress,final_min_radius_910003_positive,3827.705669,3591.812278,-235.89339100000007,-6.1627881399153654,True,True,-261.8933883831792,0.0,35.0,-9.0,0.0
pre_round_stress,final_min_radius_910003_negative,3886.742831,3727.239033,-159.5037980000002,-4.103790884434777,True,True,-158.5037971104407,-1.0,45.0,-45.0,0.0
pre_round_stress,final_radial_910004_spatial_hash,2343.255175,2322.071142,-21.184033,-0.9040429410339446,True,True,-57.18403156495765,7.0,35.0,-6.0,0.0
pre_round_stress,final_radial_910004_smooth,2325.685299,2292.91177,-32.77352900000005,-1.4091987860133992,True,True,-53.77352887021971,6.0,30.0,-15.0,0.0
pre_round_stress,final_radial_910004_positive,2360.310654,2317.172536,-43.13811799999985,-1.8276457773426569,True,True,-85.13811533330136,7.0,35.0,0.0,0.0
pre_round_stress,final_radial_910004_negative,2373.521386,2305.491903,-68.0294829999998,-2.8661836965643284,True,True,-83.0294852994084,6.0,30.0,-21.0,0.0
pre_round_stress,final_reception_edge_910005_spatial_hash,4210.756642,3655.869075,-554.8875670000002,-13.177858854755453,True,True,-614.8875643371944,2.0,85.0,-27.0,0.0
pre_round_stress,final_reception_edge_910005_smooth,4165.412285,3677.961444,-487.4508410000003,-11.70234319314205,True,True,-476.4508397871041,-7.0,20.0,-24.0,0.0
pre_round_stress,final_reception_edge_910005_positive,4174.724192,3631.680473,-543.0437189999998,-13.007894510507578,True,True,-604.0437197248316,5.0,65.0,-9.0,0.0
pre_round_stress,final_reception_edge_910005_negative,4302.442309,3661.305991,-641.1363179999998,-14.90168308959886,True,True,-653.1363143462659,2.0,70.0,-60.0,0.0
pre_round_stress,final_uniform_910006_spatial_hash,3603.298551,3263.660138,-339.6384129999997,-9.425763871432247,True,True,-402.6384121004585,7.0,80.0,-24.0,0.0
pre_round_stress,final_uniform_910006_smooth,3726.174273,3318.396056,-407.77821700000004,-10.943616350817953,True,True,-457.77821971800995,6.0,80.0,-36.0,0.0
pre_round_stress,final_uniform_910006_positive,3549.1364,3220.625761,-328.5106390000001,-9.256072519500801,True,True,-411.51063810393316,9.0,80.0,-6.0,0.0
pre_round_stress,final_uniform_910006_negative,3645.284534,3567.449226,-77.83530799999971,-2.1352327170628405,True,True,-93.83530931178893,4.0,75.0,-63.0,0.0
pre_round_stress,final_outer_910007_spatial_hash,3659.12982,3372.342948,-286.78687200000013,-7.837570299705854,True,True,-342.78687126262,10.0,85.0,-39.0,0.0
pre_round_stress,final_outer_910007_smooth,3950.841663,3353.026369,-597.815294,-15.131340230579116,True,True,-626.8152876397526,6.0,65.0,-42.0,0.0
pre_round_stress,final_outer_910007_positive,3496.755302,3393.317983,-103.43731900000012,-2.958094292181046,True,True,-164.43731830762226,6.0,70.0,-15.0,0.0
pre_round_stress,final_outer_910007_negative,3620.826592,3353.339395,-267.4871969999999,-7.387462232822662,True,True,-255.48719413490016,9.0,75.0,-96.0,0.0
pre_round_stress,final_cluster_910008_spatial_hash,2433.623846,2288.888932,-144.73491400000012,-5.9473001235541005,True,True,-147.7349111529336,0.0,15.0,-12.0,0.0
pre_round_stress,final_cluster_910008_smooth,2391.936417,2294.429451,-97.50696599999992,-4.076486536473012,True,True,-107.50696466450313,0.0,10.0,0.0,0.0
pre_round_stress,final_cluster_910008_positive,2469.556006,2275.695791,-193.8602149999997,-7.850002774952236,True,True,-192.86021198456183,0.0,5.0,-6.0,0.0
pre_round_stress,final_cluster_910008_negative,2443.532439,2285.771238,-157.76120100000026,-6.456276105937963,True,True,-149.7612011285928,0.0,10.0,-18.0,0.0
pre_round_stress,final_min_radius_910009_spatial_hash,4024.391695,3427.154875,-597.2368199999996,-14.840424721629875,True,True,-646.2368203955316,7.0,45.0,-3.0,0.0
pre_round_stress,final_min_radius_910009_smooth,3857.069854,3448.858508,-408.21134600000005,-10.583457428873421,True,True,-435.2113459473885,4.0,35.0,-12.0,0.0
pre_round_stress,final_min_radius_910009_positive,3553.692991,2975.320211,-578.3727799999997,-16.275260172017482,True,True,-622.3727773253854,5.0,45.0,-6.0,0.0
pre_round_stress,final_min_radius_910009_negative,3473.257241,3431.681975,-41.57526599999983,-1.1970108493325915,True,True,-71.57526707711713,6.0,45.0,-21.0,0.0
pre_round_stress,final_radial_910010_spatial_hash,2579.029242,2440.798027,-138.23121500000025,-5.359815730232043,True,True,-195.231214303029,11.0,55.0,-9.0,0.0
pre_round_stress,final_radial_910010_smooth,2594.481201,2441.850689,-152.63051200000018,-5.882891421266468,True,True,-206.63050996467769,11.0,55.0,-12.0,0.0
pre_round_stress,final_radial_910010_positive,2611.776329,2438.851536,-172.92479299999968,-6.620964861344358,True,True,-211.92479503899085,10.0,50.0,-21.0,0.0
pre_round_stress,final_radial_910010_negative,2595.066786,2445.566723,-149.50006299999995,-5.760933160045456,True,True,-197.50006106308774,11.0,55.0,-18.0,0.0
pre_round_stress,final_reception_edge_910011_spatial_hash,4504.736523,3479.914817,-1024.8217059999997,-22.749870070480917,True,True,-1071.821705858527,3.0,65.0,-21.0,0.0
pre_round_stress,final_reception_edge_910011_smooth,3825.605539,3489.364463,-336.24107600000025,-8.789224936345441,True,True,-391.24107511139755,8.0,95.0,-48.0,0.0
pre_round_stress,final_reception_edge_910011_positive,4056.586617,3456.181712,-600.4049049999999,-14.80074165023061,True,True,-658.4049037949253,3.0,70.0,-15.0,0.0
pre_round_stress,final_reception_edge_910011_negative,4418.273165,3412.930698,-1005.3424669999995,-22.75419444329444,True,True,-1014.342465089806,3.0,60.0,-54.0,0.0
pre_round_stress,final_uniform_910012_spatial_hash,3391.210771,2944.019431,-447.19133999999985,-13.186775172577436,True,True,-465.1913427639024,5.0,55.0,-42.0,0.0
pre_round_stress,final_uniform_910012_smooth,3270.963723,3035.772319,-235.1914039999997,-7.190278582004305,True,True,-252.19140552076396,3.0,50.0,-36.0,0.0
pre_round_stress,final_uniform_910012_positive,3202.149921,2694.981879,-507.16804200000024,-15.838360305179489,True,True,-512.1680416783902,1.0,25.0,-21.0,0.0
pre_round_stress,final_uniform_910012_negative,3187.555215,2872.629729,-314.92548599999964,-9.879844104912227,True,True,-258.9254824068371,1.0,30.0,-87.0,0.0
pre_round_stress,final_outer_910013_spatial_hash,2591.242421,2581.081829,-10.160591999999724,-0.3921127532358959,True,True,-61.160589674550465,12.0,60.0,-21.0,0.0
pre_round_stress,final_outer_910013_smooth,2571.170173,2577.000882,5.8307089999998425,0.22677258243068987,True,True,-51.169291838116806,13.0,65.0,-21.0,0.0
pre_round_stress,final_outer_910013_positive,2752.337555,2579.086416,-173.25113899999997,-6.294690805103665,True,True,-233.25113904756267,12.0,60.0,-12.0,0.0
pre_round_stress,final_outer_910013_negative,2919.490041,2579.210635,-340.2794060000001,-11.655439861800165,True,True,-295.2794035380207,14.0,70.0,-129.0,0.0
pre_round_stress,final_cluster_910014_spatial_hash,1063.056166,2058.362561,995.3063949999998,93.62688697296919,True,True,791.3063944742759,37.0,185.0,-18.0,0.0
