case_id,seed,family,source_count,error_mode,rounding,variant,current_s,candidate_s,change_s,change_pct,current_success,candidate_success
dispatch_development_cluster_2026091318_negative,2026091318,cluster,14,negative,pre_round_stress,SERVICE_PAIR,1948.027665,1952.401598,4.373932999999852,0.22453135951741032,True,True
dispatch_development_cluster_2026091318_positive,2026091318,cluster,14,positive,pre_round_stress,SERVICE_PAIR,1922.082143,1944.508991,22.426847999999836,1.1667996647112933,True,True
dispatch_development_cluster_2026091318_smooth,2026091318,cluster,14,smooth,pre_round_stress,SERVICE_PAIR,1945.030469,1959.150826,14.120357000000013,0.7259709924883451,True,True
dispatch_development_cluster_2026091318_spatial_hash,2026091318,cluster,14,spatial_hash,pre_round_stress,SERVICE_PAIR,1949.611193,1975.518841,25.90764800000011,1.3288622928007587,True,True
dispatch_development_cluster_2026091319_negative,2026091319,cluster,15,negative,pre_round_stress,SERVICE_PAIR,2271.912508,2301.444625,29.5321170000002,1.2998791500997475,True,True
dispatch_development_cluster_2026091319_positive,2026091319,cluster,15,positive,pre_round_stress,SERVICE_PAIR,2219.537046,2291.308988,71.77194200000031,3.233644697633964,True,True
dispatch_development_cluster_2026091319_smooth,2026091319,cluster,15,smooth,pre_round_stress,SERVICE_PAIR,2294.431479,2324.567296,30.135817000000316,1.313432860201802,True,True
dispatch_development_cluster_2026091319_spatial_hash,2026091319,cluster,15,spatial_hash,pre_round_stress,SERVICE_PAIR,2249.711219,2322.974707,73.26348800000005,3.256572993958118,True,True
dispatch_development_cluster_2026091320_negative,2026091320,cluster,16,negative,pre_round_stress,SERVICE_PAIR,1057.592526,1020.586871,-37.00565499999993,-3.4990465694724415,True,True
dispatch_development_cluster_2026091320_positive,2026091320,cluster,16,positive,pre_round_stress,SERVICE_PAIR,1042.353432,1039.04882,-3.3046120000001338,-0.31703373333356044,True,True
dispatch_development_cluster_2026091320_smooth,2026091320,cluster,16,smooth,pre_round_stress,SERVICE_PAIR,960.359821,1012.878171,52.51834999999994,5.468611748595831,True,True
dispatch_development_cluster_2026091320_spatial_hash,2026091320,cluster,16,spatial_hash,pre_round_stress,SERVICE_PAIR,1026.581858,1008.848261,-17.73359700000003,-1.727441105821692,True,True
dispatch_development_min_radius_2026091321_negative,2026091321,min_radius,10,negative,pre_round_stress,SERVICE_PAIR,3289.700367,3305.700994,16.000626999999895,0.4863855432095665,True,True
dispatch_development_min_radius_2026091321_positive,2026091321,min_radius,10,positive,pre_round_stress,SERVICE_PAIR,3216.313715,3236.667175,20.35346000000027,0.6328194885056648,True,True
dispatch_development_min_radius_2026091321_smooth,2026091321,min_radius,10,smooth,pre_round_stress,SERVICE_PAIR,3274.286877,3299.74233,25.455453000000034,0.7774350249762918,True,True
dispatch_development_min_radius_2026091321_spatial_hash,2026091321,min_radius,10,spatial_hash,pre_round_stress,SERVICE_PAIR,3255.97061,3273.832951,17.862341000000015,0.5486026484741613,True,True
dispatch_development_min_radius_2026091322_negative,2026091322,min_radius,11,negative,pre_round_stress,SERVICE_PAIR,3381.878015,3711.707614,329.82959900000014,9.752853223477365,True,True
dispatch_development_min_radius_2026091322_positive,2026091322,min_radius,11,positive,pre_round_stress,SERVICE_PAIR,3287.676667,3614.31724,326.6405729999997,9.935301006897944,True,True
dispatch_development_min_radius_2026091322_smooth,2026091322,min_radius,11,smooth,pre_round_stress,SERVICE_PAIR,3332.598999,3654.427141,321.8281420000003,9.656971693761228,True,True
dispatch_development_min_radius_2026091322_spatial_hash,2026091322,min_radius,11,spatial_hash,pre_round_stress,SERVICE_PAIR,3306.506779,3629.012016,322.5052370000003,9.753654190224804,True,True
dispatch_development_min_radius_2026091323_negative,2026091323,min_radius,12,negative,pre_round_stress,SERVICE_PAIR,3459.785339,3892.516847,432.73150799999985,12.507466955307533,True,True
dispatch_development_min_radius_2026091323_positive,2026091323,min_radius,12,positive,pre_round_stress,SERVICE_PAIR,3486.00798,3444.517886,-41.49009399999977,-1.1901893007141062,True,True
dispatch_development_min_radius_2026091323_smooth,2026091323,min_radius,12,smooth,pre_round_stress,SERVICE_PAIR,3501.546796,3429.817495,-71.7293010000003,-2.0485032809483106,True,True
dispatch_development_min_radius_2026091323_spatial_hash,2026091323,min_radius,12,spatial_hash,pre_round_stress,SERVICE_PAIR,3465.40647,3874.382245,408.9757749999999,11.801668247015185,True,True
dispatch_development_min_radius_2026091324_negative,2026091324,min_radius,13,negative,pre_round_stress,SERVICE_PAIR,4124.760113,4392.132569,267.37245600000006,6.482133473830953,True,True
dispatch_development_min_radius_2026091324_positive,2026091324,min_radius,13,positive,pre_round_stress,SERVICE_PAIR,4176.240381,4404.882306,228.6419250000008,5.474826737469862,True,True
dispatch_development_min_radius_2026091324_smooth,2026091324,min_radius,13,smooth,pre_round_stress,SERVICE_PAIR,4120.726434,4358.951224,238.2247900000002,5.7811357734018465,True,True
dispatch_development_min_radius_2026091324_spatial_hash,2026091324,min_radius,13,spatial_hash,pre_round_stress,SERVICE_PAIR,4171.698707,4431.852551,260.1538440000004,6.236160908827593,True,True
dispatch_development_min_radius_2026091325_negative,2026091325,min_radius,14,negative,pre_round_stress,SERVICE_PAIR,3319.655521,4022.342503,702.6869819999997,21.167466851751083,True,True
dispatch_development_min_radius_2026091325_positive,2026091325,min_radius,14,positive,pre_round_stress,SERVICE_PAIR,3429.982131,4068.022816,638.0406849999999,18.60186615065489,True,True
dispatch_development_min_radius_2026091325_smooth,2026091325,min_radius,14,smooth,pre_round_stress,SERVICE_PAIR,3431.622689,4036.185014,604.5623250000003,17.617389200098053,True,True
dispatch_development_min_radius_2026091325_spatial_hash,2026091325,min_radius,14,spatial_hash,pre_round_stress,SERVICE_PAIR,3385.645175,4074.197585,688.5524099999998,20.337406148888594,True,True
dispatch_development_min_radius_2026091326_negative,2026091326,min_radius,15,negative,pre_round_stress,SERVICE_PAIR,3916.434906,4037.511153,121.07624699999997,3.0914913666638677,True,True
dispatch_development_min_radius_2026091326_positive,2026091326,min_radius,15,positive,pre_round_stress,SERVICE_PAIR,3843.0276,4142.838997,299.81139699999994,7.801437517648835,True,True
dispatch_development_min_radius_2026091326_smooth,2026091326,min_radius,15,smooth,pre_round_stress,SERVICE_PAIR,3847.122461,4126.719289,279.59682799999973,7.2676872346642885,True,True
dispatch_development_min_radius_2026091326_spatial_hash,2026091326,min_radius,15,spatial_hash,pre_round_stress,SERVICE_PAIR,3879.825385,4081.113975,201.2885900000001,5.188083741557348,True,True
dispatch_development_min_radius_2026091327_negative,2026091327,min_radius,16,negative,pre_round_stress,SERVICE_PAIR,3848.111134,3913.878317,65.76718299999993,1.7090770175246073,True,True
dispatch_development_min_radius_2026091327_positive,2026091327,min_radius,16,positive,pre_round_stress,SERVICE_PAIR,3792.58597,3881.868369,89.28239899999971,2.354129865644139,True,True
dispatch_development_min_radius_2026091327_smooth,2026091327,min_radius,16,smooth,pre_round_stress,SERVICE_PAIR,3809.886575,3887.777974,77.89139900000009,2.044454538649876,True,True
dispatch_development_min_radius_2026091327_spatial_hash,2026091327,min_radius,16,spatial_hash,pre_round_stress,SERVICE_PAIR,3787.359262,3898.917815,111.55855299999985,2.9455497955873655,True,True
dispatch_development_outer_2026091307_negative,2026091307,outer,10,negative,pre_round_stress,SERVICE_PAIR,3550.349871,3374.072432,-176.27743899999996,-4.965072328219566,True,True
dispatch_development_outer_2026091307_positive,2026091307,outer,10,positive,pre_round_stress,SERVICE_PAIR,3570.631169,3356.910316,-213.72085300000026,-5.98552028715571,True,True
dispatch_development_outer_2026091307_smooth,2026091307,outer,10,smooth,pre_round_stress,SERVICE_PAIR,3563.44455,3357.047412,-206.39713800000027,-5.7920681830169185,True,True
dispatch_development_outer_2026091307_spatial_hash,2026091307,outer,10,spatial_hash,pre_round_stress,SERVICE_PAIR,3575.179805,3390.189292,-184.9905130000002,-5.174299562256568,True,True
dispatch_development_outer_2026091308_negative,2026091308,outer,11,negative,pre_round_stress,SERVICE_PAIR,2463.753471,2256.707123,-207.04634799999985,-8.403695842017944,True,True
dispatch_development_outer_2026091308_positive,2026091308,outer,11,positive,pre_round_stress,SERVICE_PAIR,2470.037847,2309.313833,-160.7240139999999,-6.5069453974241025,True,True
dispatch_development_outer_2026091308_smooth,2026091308,outer,11,smooth,pre_round_stress,SERVICE_PAIR,2500.220657,2304.275758,-195.94489899999962,-7.837104235236292,True,True
dispatch_development_outer_2026091308_spatial_hash,2026091308,outer,11,spatial_hash,pre_round_stress,SERVICE_PAIR,2486.35374,2323.223568,-163.13017200000013,-6.561020235197912,True,True
dispatch_development_outer_2026091309_negative,2026091309,outer,12,negative,pre_round_stress,SERVICE_PAIR,3490.333314,4412.930747,922.5974330000004,26.43293204403687,True,True
dispatch_development_outer_2026091309_positive,2026091309,outer,12,positive,pre_round_stress,SERVICE_PAIR,3557.363542,4480.376552,923.0130099999997,25.946547185927148,True,True
dispatch_development_outer_2026091309_smooth,2026091309,outer,12,smooth,pre_round_stress,SERVICE_PAIR,3499.246729,4454.685108,955.4383789999997,27.30411579960357,True,True
dispatch_development_outer_2026091309_spatial_hash,2026091309,outer,12,spatial_hash,pre_round_stress,SERVICE_PAIR,3514.631513,4462.666505,948.0349920000003,26.97395128033726,True,True
dispatch_development_outer_2026091310_negative,2026091310,outer,13,negative,pre_round_stress,SERVICE_PAIR,2296.237089,2563.289441,267.0523519999997,11.629999065832507,True,True
dispatch_development_outer_2026091310_positive,2026091310,outer,13,positive,pre_round_stress,SERVICE_PAIR,2277.020942,2527.001358,249.98041599999988,10.978397755992164,True,True
dispatch_development_outer_2026091310_smooth,2026091310,outer,13,smooth,pre_round_stress,SERVICE_PAIR,2282.321573,2543.532971,261.2113979999999,11.44498659129136,True,True
dispatch_development_outer_2026091310_spatial_hash,2026091310,outer,13,spatial_hash,pre_round_stress,SERVICE_PAIR,2274.996842,2537.488648,262.491806,11.538117379065804,True,True
dispatch_development_outer_2026091311_negative,2026091311,outer,14,negative,pre_round_stress,SERVICE_PAIR,3730.416234,4019.023497,288.60726300000033,7.736596800366602,True,True
dispatch_development_outer_2026091311_positive,2026091311,outer,14,positive,pre_round_stress,SERVICE_PAIR,3649.015316,4108.989744,459.97442800000044,12.605439773933803,True,True
dispatch_development_outer_2026091311_smooth,2026091311,outer,14,smooth,pre_round_stress,SERVICE_PAIR,3729.360382,4059.198633,329.8382510000001,8.84436517832885,True,True
dispatch_development_outer_2026091311_spatial_hash,2026091311,outer,14,spatial_hash,pre_round_stress,SERVICE_PAIR,3727.54899,4109.94917,382.4001800000001,10.25875665285354,True,True
dispatch_development_outer_2026091312_negative,2026091312,outer,15,negative,pre_round_stress,SERVICE_PAIR,2613.280173,2483.820508,-129.4596650000003,-4.953914484086219,True,True
dispatch_development_outer_2026091312_positive,2026091312,outer,15,positive,pre_round_stress,SERVICE_PAIR,2621.290541,2450.838861,-170.45167999999967,-6.502586315173353,True,True
dispatch_development_outer_2026091312_smooth,2026091312,outer,15,smooth,pre_round_stress,SERVICE_PAIR,2649.855612,2484.381603,-165.47400900000002,-6.24464247224048,True,True
dispatch_development_outer_2026091312_spatial_hash,2026091312,outer,15,spatial_hash,pre_round_stress,SERVICE_PAIR,2673.028515,2498.965949,-174.06256600000006,-6.511811042165405,True,True
dispatch_development_outer_2026091313_negative,2026091313,outer,16,negative,pre_round_stress,SERVICE_PAIR,3913.701268,4567.965508,654.2642400000004,16.717275928787135,True,True
dispatch_development_outer_2026091313_positive,2026091313,outer,16,positive,pre_round_stress,SERVICE_PAIR,3947.676905,4636.70274,689.0258349999999,17.453957139382446,True,True
dispatch_development_outer_2026091313_smooth,2026091313,outer,16,smooth,pre_round_stress,SERVICE_PAIR,3981.396854,4632.451482,651.0546280000003,16.352417301628797,True,True
dispatch_development_outer_2026091313_spatial_hash,2026091313,outer,16,spatial_hash,pre_round_stress,SERVICE_PAIR,3900.064825,4583.689162,683.6243369999997,17.528537798086475,True,True
dispatch_development_radial_2026091328_negative,2026091328,radial,10,negative,pre_round_stress,SERVICE_PAIR,2969.712318,2842.374094,-127.33822400000008,-4.287897626587545,True,True
dispatch_development_radial_2026091328_positive,2026091328,radial,10,positive,pre_round_stress,SERVICE_PAIR,2818.969971,2837.783154,18.81318300000021,0.6673779143992142,True,True
dispatch_development_radial_2026091328_smooth,2026091328,radial,10,smooth,pre_round_stress,SERVICE_PAIR,2871.933708,2791.383304,-80.55040400000007,-2.8047445446118924,True,True
dispatch_development_radial_2026091328_spatial_hash,2026091328,radial,10,spatial_hash,pre_round_stress,SERVICE_PAIR,2796.855461,2865.991209,69.1357479999997,2.471909934712202,True,True
dispatch_development_radial_2026091329_negative,2026091329,radial,11,negative,pre_round_stress,SERVICE_PAIR,2496.397279,2663.387344,166.9900650000004,6.689242389612482,True,True
dispatch_development_radial_2026091329_positive,2026091329,radial,11,positive,pre_round_stress,SERVICE_PAIR,2488.485805,2651.805949,163.32014400000025,6.563032976593575,True,True
dispatch_development_radial_2026091329_smooth,2026091329,radial,11,smooth,pre_round_stress,SERVICE_PAIR,2536.076704,2635.016123,98.93941899999982,3.9012786499694085,True,True
dispatch_development_radial_2026091329_spatial_hash,2026091329,radial,11,spatial_hash,pre_round_stress,SERVICE_PAIR,2496.899004,2657.76892,160.8699160000001,6.442788264254529,True,True
dispatch_development_radial_2026091330_negative,2026091330,radial,12,negative,pre_round_stress,SERVICE_PAIR,2450.950928,2456.976541,6.025612999999794,0.24584796583082547,True,True
dispatch_development_radial_2026091330_positive,2026091330,radial,12,positive,pre_round_stress,SERVICE_PAIR,2506.353304,2509.210955,2.857650999999805,0.11401628794469598,True,True
dispatch_development_radial_2026091330_smooth,2026091330,radial,12,smooth,pre_round_stress,SERVICE_PAIR,2464.930223,2464.930223,0.0,0.0,True,True
dispatch_development_radial_2026091330_spatial_hash,2026091330,radial,12,spatial_hash,pre_round_stress,SERVICE_PAIR,2444.825497,2656.201077,211.37558000000035,8.64583506100438,True,True
dispatch_development_radial_2026091331_negative,2026091331,radial,13,negative,pre_round_stress,SERVICE_PAIR,2677.811016,2817.249561,139.43854499999998,5.207183933699966,True,True
dispatch_development_radial_2026091331_positive,2026091331,radial,13,positive,pre_round_stress,SERVICE_PAIR,2617.527349,2877.107972,259.58062299999983,9.917016649288124,True,True
dispatch_development_radial_2026091331_smooth,2026091331,radial,13,smooth,pre_round_stress,SERVICE_PAIR,2713.552053,3055.527371,341.97531800000024,12.602497071022656,True,True
dispatch_development_radial_2026091331_spatial_hash,2026091331,radial,13,spatial_hash,pre_round_stress,SERVICE_PAIR,2626.491412,2809.645139,183.15372700000034,6.973322896210576,True,True
dispatch_development_radial_2026091332_negative,2026091332,radial,14,negative,pre_round_stress,SERVICE_PAIR,2517.5711,2618.350053,100.778953,4.003023112237036,True,True
dispatch_development_radial_2026091332_positive,2026091332,radial,14,positive,pre_round_stress,SERVICE_PAIR,2846.559601,2670.301801,-176.25779999999986,-6.19195888040005,True,True
dispatch_development_radial_2026091332_smooth,2026091332,radial,14,smooth,pre_round_stress,SERVICE_PAIR,2878.240903,2613.474213,-264.7666899999999,-9.198906516964334,True,True
dispatch_development_radial_2026091332_spatial_hash,2026091332,radial,14,spatial_hash,pre_round_stress,SERVICE_PAIR,2562.979481,2555.51163,-7.467850999999882,-0.29137381143161667,True,True
